Ruta,Resolución Original,Redimensionada,Resolución Final,Válida,Corrupta,Hash,Split,Clase
data/raw/Training\meningioma\Tr-me_0224.jpg,"(402, 396)",False,"(402, 396)",True,False,c50a1fdd2a1e2af8,Training,meningioma
data/raw/Training\meningioma\Tr-me_0225.jpg,"(369, 395)",False,"(369, 395)",True,False,801f5ffa29687d21,Training,meningioma
data/raw/Training\meningioma\Tr-me_0226.jpg,"(343, 367)",False,"(343, 367)",True,False,9492166b794e6ae9,Training,meningioma
data/raw/Training\meningioma\Tr-me_0227.jpg,"(512, 512)",False,"(512, 512)",True,False,97876a4c619b256d,Training,meningioma
data/raw/Training\meningioma\Tr-me_0228.jpg,"(313, 393)",False,"(313, 393)",True,False,c5c74a3d3a383b38,Training,meningioma
data/raw/Training\meningioma\Tr-me_0229.jpg,"(442, 442)",False,"(442, 442)",True,False,c6cc6e386133317b,Training,meningioma
data/raw/Training\meningioma\Tr-me_0230.jpg,"(330, 355)",False,"(330, 355)",True,False,81d0175bb22ee66e,Training,meningioma
data/raw/Training\meningioma\Tr-me_0231.jpg,"(442, 442)",False,"(442, 442)",True,False,d14b3f6c24646ef0,Training,meningioma
data/raw/Training\meningioma\Tr-me_0232.jpg,"(442, 442)",False,"(442, 442)",True,False,953b6a3c25e4708f,Training,meningioma
data/raw/Training\meningioma\Tr-me_0233.jpg,"(367, 395)",False,"(367, 395)",True,False,d11b136e646e6cb4,Training,meningioma
data/raw/Training\meningioma\Tr-me_0234.jpg,"(411, 396)",False,"(411, 396)",True,False,85181f7f62377e20,Training,meningioma
data/raw/Training\meningioma\Tr-me_0235.jpg,"(234, 216)",True,"(224, 224)",True,False,911bd7384e76780e,Training,meningioma
data/raw/Training\meningioma\Tr-me_0236.jpg,"(232, 261)",False,"(232, 261)",True,False,911a177d684e7ee0,Training,meningioma
data/raw/Training\meningioma\Tr-me_0237.jpg,"(645, 439)",False,"(645, 439)",True,False,970f789c4b386dc1,Training,meningioma
data/raw/Training\meningioma\Tr-me_0238.jpg,"(512, 512)",False,"(512, 512)",True,False,97876a4c619b256d,Training,meningioma
data/raw/Training\meningioma\Tr-me_0239.jpg,"(217, 232)",True,"(224, 224)",True,False,841b57797a9668d2,Training,meningioma
data/raw/Training\meningioma\Tr-me_0240.jpg,"(329, 314)",False,"(329, 314)",True,False,c66f1f38383163c3,Training,meningioma
data/raw/Training\meningioma\Tr-me_0241.jpg,"(216, 216)",True,"(224, 224)",True,False,c13e1ee16a3479e1,Training,meningioma
data/raw/Training\meningioma\Tr-me_0242.jpg,"(257, 248)",False,"(257, 248)",True,False,815e5f2a70e957a1,Training,meningioma
data/raw/Training\meningioma\Tr-me_0243.jpg,"(206, 245)",True,"(224, 224)",True,False,c4ca3b692fa738b0,Training,meningioma
data/raw/Training\meningioma\Tr-me_0244.jpg,"(1149, 1019)",False,"(1149, 1019)",True,False,d4cc4a3b333919e9,Training,meningioma
data/raw/Training\meningioma\Tr-me_0245.jpg,"(722, 690)",False,"(722, 690)",True,False,c48e4e1f7b393138,Training,meningioma
data/raw/Training\meningioma\Tr-me_0246.jpg,"(554, 554)",False,"(554, 554)",True,False,901a7f616de436a6,Training,meningioma
data/raw/Training\meningioma\Tr-me_0247.jpg,"(315, 315)",False,"(315, 315)",True,False,d24d2f60747ca476,Training,meningioma
data/raw/Training\meningioma\Tr-me_0248.jpg,"(512, 512)",False,"(512, 512)",True,False,97976c4c619b2565,Training,meningioma
data/raw/Training\meningioma\Tr-me_0249.jpg,"(341, 395)",False,"(341, 395)",True,False,c50c115b4e3f7ce2,Training,meningioma
data/raw/Training\meningioma\Tr-me_0250.jpg,"(341, 372)",False,"(341, 372)",True,False,c4270ff80fc46cc7,Training,meningioma
data/raw/Training\meningioma\Tr-me_0251.jpg,"(341, 395)",False,"(341, 395)",True,False,c50c115b4e3f7ce2,Training,meningioma
data/raw/Training\meningioma\Tr-me_0252.jpg,"(273, 326)",False,"(273, 326)",True,False,c53910c62f656f87,Training,meningioma
data/raw/Training\meningioma\Tr-me_0253.jpg,"(239, 248)",False,"(239, 248)",True,False,956e1e7863623963,Training,meningioma
data/raw/Training\meningioma\Tr-me_0254.jpg,"(289, 354)",False,"(289, 354)",True,False,815a5f28669d6997,Training,meningioma
data/raw/Training\meningioma\Tr-me_0255.jpg,"(305, 337)",False,"(305, 337)",True,False,91d91b216f656ce4,Training,meningioma
data/raw/Training\meningioma\Tr-me_0256.jpg,"(304, 410)",False,"(304, 410)",True,False,91b34e4c3d9d6ce0,Training,meningioma
data/raw/Training\meningioma\Tr-me_0257.jpg,"(208, 243)",True,"(224, 224)",True,False,811e1fe87aa53ac5,Training,meningioma
data/raw/Training\meningioma\Tr-me_0258.jpg,"(221, 228)",True,"(224, 224)",True,False,d50b1b9b2ae46ce4,Training,meningioma
data/raw/Training\meningioma\Tr-me_0259.jpg,"(200, 252)",True,"(224, 224)",True,False,923a6de4369bca2c,Training,meningioma
data/raw/Training\meningioma\Tr-me_0260.jpg,"(226, 214)",True,"(224, 224)",True,False,950a76796ae06b35,Training,meningioma
data/raw/Training\meningioma\Tr-me_0261.jpg,"(200, 236)",True,"(224, 224)",True,False,8ffc544c0ef2c313,Training,meningioma
data/raw/Training\meningioma\Tr-me_0262.jpg,"(238, 212)",True,"(224, 224)",True,False,d57b404730cbc38f,Training,meningioma
data/raw/Training\meningioma\Tr-me_0263.jpg,"(225, 225)",False,"(225, 225)",True,False,954a473bb26d6893,Training,meningioma
data/raw/Training\meningioma\Tr-me_0264.jpg,"(212, 238)",True,"(224, 224)",True,False,c04fc00b1b3f3fa5,Training,meningioma
data/raw/Training\meningioma\Tr-me_0265.jpg,"(215, 220)",True,"(224, 224)",True,False,926d459369a4b36b,Training,meningioma
data/raw/Training\meningioma\Tr-me_0266.jpg,"(201, 251)",True,"(224, 224)",True,False,910666bb9acc6fb0,Training,meningioma
data/raw/Training\meningioma\Tr-me_0267.jpg,"(480, 480)",False,"(480, 480)",True,False,c3b82fc218e6659b,Training,meningioma
data/raw/Training\meningioma\Tr-me_0268.jpg,"(212, 237)",True,"(224, 224)",True,False,91c21e976ecb4b8c,Training,meningioma
data/raw/Training\meningioma\Tr-me_0269.jpg,"(512, 512)",False,"(512, 512)",True,False,d1c33e9e2939247c,Training,meningioma
data/raw/Training\meningioma\Tr-me_0270.jpg,"(225, 225)",False,"(225, 225)",True,False,c23f2df0700f36d8,Training,meningioma
data/raw/Training\meningioma\Tr-me_0271.jpg,"(225, 225)",False,"(225, 225)",True,False,922e6de13493666e,Training,meningioma
data/raw/Training\meningioma\Tr-me_0272.jpg,"(225, 225)",False,"(225, 225)",True,False,901a7f616de532a6,Training,meningioma
data/raw/Training\meningioma\Tr-me_0273.jpg,"(224, 219)",True,"(224, 224)",True,False,c73c1ac93ce1633c,Training,meningioma
data/raw/Training\meningioma\Tr-me_0274.jpg,"(200, 223)",True,"(224, 224)",True,False,856d47636e3c1eb0,Training,meningioma
data/raw/Training\meningioma\Tr-me_0275.jpg,"(200, 235)",True,"(224, 224)",True,False,954a4a97164f7f18,Training,meningioma
data/raw/Training\meningioma\Tr-me_0276.jpg,"(209, 241)",True,"(224, 224)",True,False,c1c33e3866c33b69,Training,meningioma
data/raw/Training\meningioma\Tr-me_0277.jpg,"(211, 239)",True,"(224, 224)",True,False,844e5fba5ab26887,Training,meningioma
data/raw/Training\meningioma\Tr-me_0278.jpg,"(215, 234)",True,"(224, 224)",True,False,c7c33a386ac33939,Training,meningioma
data/raw/Training\meningioma\Tr-me_0279.jpg,"(225, 225)",False,"(225, 225)",True,False,9b6c6c933166c399,Training,meningioma
data/raw/Training\meningioma\Tr-me_0280.jpg,"(512, 512)",False,"(512, 512)",True,False,d1c37e8e3d396460,Training,meningioma
data/raw/Training\meningioma\Tr-me_0281.jpg,"(213, 237)",True,"(224, 224)",True,False,c0e2193dc7e25d39,Training,meningioma
data/raw/Training\meningioma\Tr-me_0282.jpg,"(214, 216)",True,"(224, 224)",True,False,947a4b693e257865,Training,meningioma
data/raw/Training\meningioma\Tr-me_0283.jpg,"(201, 251)",True,"(224, 224)",True,False,c6da2f8d343761b0,Training,meningioma
data/raw/Training\meningioma\Tr-me_0284.jpg,"(512, 512)",False,"(512, 512)",True,False,d1c23e9e3939646c,Training,meningioma
data/raw/Training\meningioma\Tr-me_0285.jpg,"(512, 512)",False,"(512, 512)",True,False,c12f2ed139c67299,Training,meningioma
data/raw/Training\meningioma\Tr-me_0286.jpg,"(512, 512)",False,"(512, 512)",True,False,c92e2ed139c67299,Training,meningioma
data/raw/Training\meningioma\Tr-me_0287.jpg,"(512, 512)",False,"(512, 512)",True,False,c92c2e9139c673d9,Training,meningioma
data/raw/Training\meningioma\Tr-me_0288.jpg,"(512, 512)",False,"(512, 512)",True,False,cb2c2c9331ce639d,Training,meningioma
data/raw/Training\meningioma\Tr-me_0289.jpg,"(512, 512)",False,"(512, 512)",True,False,cb343c9333ccc738,Training,meningioma
data/raw/Training\meningioma\Tr-me_0290.jpg,"(512, 512)",False,"(512, 512)",True,False,96e63e7269196163,Training,meningioma
data/raw/Training\meningioma\Tr-me_0291.jpg,"(512, 512)",False,"(512, 512)",True,False,87663e926999616b,Training,meningioma
data/raw/Training\meningioma\Tr-me_0292.jpg,"(214, 235)",True,"(224, 224)",True,False,902d4bb26dda3dc2,Training,meningioma
data/raw/Training\meningioma\Tr-me_0293.jpg,"(512, 512)",False,"(512, 512)",True,False,97663e936899614b,Training,meningioma
data/raw/Training\meningioma\Tr-me_0294.jpg,"(512, 512)",False,"(512, 512)",True,False,976c78b531926399,Training,meningioma
data/raw/Training\meningioma\Tr-me_0295.jpg,"(512, 512)",False,"(512, 512)",True,False,976e789521966399,Training,meningioma
data/raw/Training\meningioma\Tr-me_0296.jpg,"(512, 512)",False,"(512, 512)",True,False,976c78b521966399,Training,meningioma
data/raw/Training\meningioma\Tr-me_0297.jpg,"(512, 512)",False,"(512, 512)",True,False,932e6e703987669a,Training,meningioma
data/raw/Training\meningioma\Tr-me_0298.jpg,"(512, 512)",False,"(512, 512)",True,False,932e2ee17987649a,Training,meningioma
data/raw/Training\meningioma\Tr-me_0299.jpg,"(512, 512)",False,"(512, 512)",True,False,973868e3618726de,Training,meningioma
data/raw/Training\meningioma\Tr-me_0300.jpg,"(512, 512)",False,"(512, 512)",True,False,973c78e16187a69c,Training,meningioma
data/raw/Training\meningioma\Tr-me_0301.jpg,"(512, 512)",False,"(512, 512)",True,False,96267af969076760,Training,meningioma
data/raw/Training\meningioma\Tr-me_0302.jpg,"(512, 512)",False,"(512, 512)",True,False,96267af9690764e2,Training,meningioma
data/raw/Training\meningioma\Tr-me_0303.jpg,"(210, 240)",True,"(224, 224)",True,False,c46c0f367f633891,Training,meningioma
data/raw/Training\meningioma\Tr-me_0304.jpg,"(512, 512)",False,"(512, 512)",True,False,962678f9690765d2,Training,meningioma
data/raw/Training\meningioma\Tr-me_0305.jpg,"(512, 512)",False,"(512, 512)",True,False,96267a3169676593,Training,meningioma
data/raw/Training\meningioma\Tr-me_0306.jpg,"(512, 512)",False,"(512, 512)",True,False,c62639d96c9333c9,Training,meningioma
data/raw/Training\meningioma\Tr-me_0307.jpg,"(512, 512)",False,"(512, 512)",True,False,c63639e16c95331b,Training,meningioma
data/raw/Training\meningioma\Tr-me_0308.jpg,"(512, 512)",False,"(512, 512)",True,False,d03e1b6c7c246d63,Training,meningioma
data/raw/Training\meningioma\Tr-me_0309.jpg,"(512, 512)",False,"(512, 512)",True,False,d12a1b7c3c247d63,Training,meningioma
data/raw/Training\meningioma\Tr-me_0310.jpg,"(512, 512)",False,"(512, 512)",True,False,d13e1b343c643d63,Training,meningioma
data/raw/Training\meningioma\Tr-me_0311.jpg,"(512, 512)",False,"(512, 512)",True,False,d17e1b243c642de3,Training,meningioma
data/raw/Training\meningioma\Tr-me_0312.jpg,"(512, 512)",False,"(512, 512)",True,False,d17a1b643c2c3d63,Training,meningioma
data/raw/Training\meningioma\Tr-me_0313.jpg,"(512, 512)",False,"(512, 512)",True,False,d17f1b643c2c3c62,Training,meningioma
data/raw/Training\meningioma\Tr-me_0314.jpg,"(225, 225)",False,"(225, 225)",True,False,9b986c6666499b95,Training,meningioma
data/raw/Training\meningioma\Tr-me_0315.jpg,"(512, 512)",False,"(512, 512)",True,False,91a57e4a796624b3,Training,meningioma
data/raw/Training\meningioma\Tr-me_0316.jpg,"(512, 512)",False,"(512, 512)",True,False,95646e5a79266593,Training,meningioma
data/raw/Training\meningioma\Tr-me_0317.jpg,"(512, 512)",False,"(512, 512)",True,False,85667adb79362581,Training,meningioma
data/raw/Training\meningioma\Tr-me_0318.jpg,"(512, 512)",False,"(512, 512)",True,False,c7ce3898654b6738,Training,meningioma
data/raw/Training\meningioma\Tr-me_0319.jpg,"(512, 512)",False,"(512, 512)",True,False,c7ce3898614f6738,Training,meningioma
data/raw/Training\meningioma\Tr-me_0320.jpg,"(512, 512)",False,"(512, 512)",True,False,c7ce38b1614f6631,Training,meningioma
data/raw/Training\meningioma\Tr-me_0321.jpg,"(512, 512)",False,"(512, 512)",True,False,c7ce38b1614ee631,Training,meningioma
data/raw/Training\meningioma\Tr-me_0322.jpg,"(512, 512)",False,"(512, 512)",True,False,c23c3ee069cb3587,Training,meningioma
data/raw/Training\meningioma\Tr-me_0323.jpg,"(512, 512)",False,"(512, 512)",True,False,d23c3df061473497,Training,meningioma
data/raw/Training\meningioma\Tr-me_0324.jpg,"(512, 512)",False,"(512, 512)",True,False,d23c2df261cf3486,Training,meningioma
data/raw/Training\meningioma\Tr-me_0325.jpg,"(512, 512)",False,"(512, 512)",True,False,d23c2de065c7368e,Training,meningioma
data/raw/Training\meningioma\Tr-me_0326.jpg,"(512, 512)",False,"(512, 512)",True,False,d23c2de065c7368e,Training,meningioma
data/raw/Training\meningioma\Tr-me_0327.jpg,"(512, 512)",False,"(512, 512)",True,False,c23c2de164c7369e,Training,meningioma
data/raw/Training\meningioma\Tr-me_0328.jpg,"(512, 512)",False,"(512, 512)",True,False,c33c3cc324cfb29c,Training,meningioma
data/raw/Training\meningioma\Tr-me_0329.jpg,"(512, 512)",False,"(512, 512)",True,False,87366ae17183a79c,Training,meningioma
data/raw/Training\meningioma\Tr-me_0330.jpg,"(512, 512)",False,"(512, 512)",True,False,86363be161c3279e,Training,meningioma
data/raw/Training\meningioma\Tr-me_0331.jpg,"(512, 512)",False,"(512, 512)",True,False,962829c7679e9699,Training,meningioma
data/raw/Training\meningioma\Tr-me_0332.jpg,"(512, 512)",False,"(512, 512)",True,False,c36d3cb071836799,Training,meningioma
data/raw/Training\meningioma\Tr-me_0333.jpg,"(512, 512)",False,"(512, 512)",True,False,c36c3c9271cbc699,Training,meningioma
data/raw/Training\meningioma\Tr-me_0334.jpg,"(512, 512)",False,"(512, 512)",True,False,d02f2ef439904f33,Training,meningioma
data/raw/Training\meningioma\Tr-me_0335.jpg,"(225, 225)",False,"(225, 225)",True,False,871e3ae168b469cd,Training,meningioma
data/raw/Training\meningioma\Tr-me_0336.jpg,"(512, 512)",False,"(512, 512)",True,False,d02f2ff409931fc2,Training,meningioma
data/raw/Training\meningioma\Tr-me_0337.jpg,"(512, 512)",False,"(512, 512)",True,False,d03f2fe40d930dc6,Training,meningioma
data/raw/Training\meningioma\Tr-me_0338.jpg,"(512, 512)",False,"(512, 512)",True,False,c13d2fe02d933cc6,Training,meningioma
data/raw/Training\meningioma\Tr-me_0339.jpg,"(512, 512)",False,"(512, 512)",True,False,c33c2cf23ccb388e,Training,meningioma
data/raw/Training\meningioma\Tr-me_0340.jpg,"(512, 512)",False,"(512, 512)",True,False,c21f3dd0714f3239,Training,meningioma
data/raw/Training\meningioma\Tr-me_0341.jpg,"(512, 512)",False,"(512, 512)",True,False,c21b3dc071cf323d,Training,meningioma
data/raw/Training\meningioma\Tr-me_0342.jpg,"(512, 512)",False,"(512, 512)",True,False,c21f3dd0704e333b,Training,meningioma
data/raw/Training\meningioma\Tr-me_0343.jpg,"(512, 512)",False,"(512, 512)",True,False,c21f3dd07047332f,Training,meningioma
data/raw/Training\meningioma\Tr-me_0344.jpg,"(512, 512)",False,"(512, 512)",True,False,c23c3de065c7369c,Training,meningioma
data/raw/Training\meningioma\Tr-me_0345.jpg,"(512, 512)",False,"(512, 512)",True,False,c33c3de064cf3698,Training,meningioma
data/raw/Training\meningioma\Tr-me_0346.jpg,"(213, 236)",True,"(224, 224)",True,False,d34b2ea438e56593,Training,meningioma
data/raw/Training\meningioma\Tr-me_0347.jpg,"(512, 512)",False,"(512, 512)",True,False,86393a6471c6679b,Training,meningioma
data/raw/Training\meningioma\Tr-me_0348.jpg,"(512, 512)",False,"(512, 512)",True,False,86793be46186679a,Training,meningioma
data/raw/Training\meningioma\Tr-me_0349.jpg,"(512, 512)",False,"(512, 512)",True,False,866939e46197279e,Training,meningioma
data/raw/Training\meningioma\Tr-me_0350.jpg,"(512, 512)",False,"(512, 512)",True,False,966939a561ce279a,Training,meningioma
data/raw/Training\meningioma\Tr-me_0351.jpg,"(512, 512)",False,"(512, 512)",True,False,966839e7648e3798,Training,meningioma
data/raw/Training\meningioma\Tr-me_0352.jpg,"(512, 512)",False,"(512, 512)",True,False,96683987649ea799,Training,meningioma
data/raw/Training\meningioma\Tr-me_0353.jpg,"(512, 512)",False,"(512, 512)",True,False,9e683987679e8619,Training,meningioma
data/raw/Training\meningioma\Tr-me_0354.jpg,"(512, 512)",False,"(512, 512)",True,False,c42d6b9234cb63cd,Training,meningioma
data/raw/Training\meningioma\Tr-me_0355.jpg,"(512, 512)",False,"(512, 512)",True,False,842d7bd2348fe34c,Training,meningioma
data/raw/Training\meningioma\Tr-me_0356.jpg,"(512, 512)",False,"(512, 512)",True,False,852d7bd2348fe24c,Training,meningioma
data/raw/Training\meningioma\Tr-me_0357.jpg,"(224, 216)",True,"(224, 224)",True,False,cbc93c9c3036766c,Training,meningioma
data/raw/Training\meningioma\Tr-me_0358.jpg,"(295, 394)",False,"(295, 394)",True,False,97c24a6d3fbc64c0,Training,meningioma
data/raw/Training\meningioma\Tr-me_0359.jpg,"(230, 241)",False,"(230, 241)",True,False,95d35aac381b299d,Training,meningioma
data/raw/Training\meningioma\Tr-me_0360.jpg,"(219, 234)",True,"(224, 224)",True,False,90524f9b3b253cda,Training,meningioma
data/raw/Training\meningioma\Tr-me_0361.jpg,"(202, 223)",True,"(224, 224)",True,False,956b4e986b653833,Training,meningioma
data/raw/Training\meningioma\Tr-me_0362.jpg,"(229, 223)",True,"(224, 224)",True,False,d509466c9a0fda3e,Training,meningioma
data/raw/Training\meningioma\Tr-me_0363.jpg,"(206, 249)",True,"(224, 224)",True,False,c4cc4ee53b333992,Training,meningioma
data/raw/Training\meningioma\Tr-me_0364.jpg,"(530, 526)",False,"(530, 526)",True,False,945a4b693e357865,Training,meningioma
data/raw/Training\meningioma\Tr-me_0365.jpg,"(552, 527)",False,"(552, 527)",True,False,cbcd3c9c3036726c,Training,meningioma
data/raw/Training\meningioma\Tr-me_0366.jpg,"(455, 500)",False,"(455, 500)",True,False,c4736ead39cc3984,Training,meningioma
data/raw/Training\meningioma\Tr-me_0367.jpg,"(298, 354)",False,"(298, 354)",True,False,954a4a95144f7f5a,Training,meningioma
data/raw/Training\meningioma\Tr-me_0368.jpg,"(512, 512)",False,"(512, 512)",True,False,976a782568c72796,Training,meningioma
data/raw/Training\meningioma\Tr-me_0369.jpg,"(512, 512)",False,"(512, 512)",True,False,c33d686434b3b2e3,Training,meningioma
data/raw/Training\meningioma\Tr-me_0370.jpg,"(512, 512)",False,"(512, 512)",True,False,c23d2df2649633c3,Training,meningioma
data/raw/Training\meningioma\Tr-me_0371.jpg,"(512, 512)",False,"(512, 512)",True,False,c03d6b6c3db12cd4,Training,meningioma
data/raw/Training\meningioma\Tr-me_0372.jpg,"(512, 512)",False,"(512, 512)",True,False,c03d6b6c2d712cb3,Training,meningioma
data/raw/Training\meningioma\Tr-me_0373.jpg,"(512, 512)",False,"(512, 512)",True,False,d1356e3d39f024d2,Training,meningioma
data/raw/Training\meningioma\Tr-me_0374.jpg,"(512, 512)",False,"(512, 512)",True,False,d0356e7c39f064d4,Training,meningioma
data/raw/Training\meningioma\Tr-me_0375.jpg,"(512, 512)",False,"(512, 512)",True,False,c23d2d3064c73bd3,Training,meningioma
data/raw/Training\meningioma\Tr-me_0376.jpg,"(512, 512)",False,"(512, 512)",True,False,c23d2f3464b433b3,Training,meningioma
